analysis_type,usage_frequency_category,savings_category,user_segments_count,avg_monthly_trips,avg_annual_trips,avg_annual_casual_cost,annual_membership_cost,avg_annual_savings,avg_conversion_score,consistency_score,marketing_priority,recommended_messaging,break_even_annual_trips
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,138,1656,3805.704534,143.9,3661.804534,95,83.33,Immediate Priority,"""Wells St & 19th St""",63
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,206,2472,3795.973515,143.9,3652.073515,95,100.00,Immediate Priority,"""Orleans St & Chestnut St (NEXT Apts)""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,245,2940,3778.65064,143.9,3634.75064,95,100.00,Immediate Priority,"""Morgan St & Polk St""",112
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,179,2148,3769.61588454545,143.9,3625.71588454545,95,91.67,Immediate Priority,"""Larrabee St & North Ave""",82
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,64,768,3751.91454428571,143.9,3608.01454428571,95,58.33,High Priority,"""South Shore Dr & 67th St""",29
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,157,1884,3750.15114,143.9,3606.25114,95,100.00,Immediate Priority,"""Clinton St & Tilden St""",72
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,144,1728,3745.9781025,143.9,3602.0781025,95,100.00,Immediate Priority,"""Ellis Ave & 58th St""",66
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,159,1908,3712.6296125,143.9,3568.7296125,95,100.00,Immediate Priority,"""Albany Ave & Bloomingdale Ave""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,193,2316,3709.0016225,143.9,3565.1016225,95,100.00,Immediate Priority,"""Canal St & Taylor St""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,209,2508,3706.92043909091,143.9,3563.02043909091,95,91.67,Immediate Priority,"""Noble St & Milwaukee Ave""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,207,2484,3693.3067325,143.9,3549.4067325,95,100.00,Immediate Priority,"""Sheffield Ave & Willow St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,80,960,3679.75693,143.9,3535.85693,95,75.00,High Priority,"""Sheridan Rd & Greenleaf Ave""",38
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,161,1932,3659.789685,143.9,3515.889685,95,100.00,Immediate Priority,"""Morgan St & 18th St""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,178,2136,3617.9812025,143.9,3474.0812025,95,100.00,Immediate Priority,"""Larrabee St & Oak St""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,86,1032,3609.80547666667,143.9,3465.90547666667,95,75.00,High Priority,"""Wentworth Ave & 24th St""",41
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,196,2352,3609.3550925,143.9,3465.4550925,94,100.00,Immediate Priority,"""Lincoln Ave & Roscoe St*""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,201,2412,3594.397295,143.9,3450.497295,95,100.00,Immediate Priority,"""Southport Ave & Clybourn Ave""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,204,2448,3578.921965,143.9,3435.021965,95,100.00,Immediate Priority,"""Ashland Ave & Blackhawk St""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,196,2352,3573.813255,143.9,3429.913255,95,100.00,Immediate Priority,"""Paulina Ave & North Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,215,2580,3550.5766125,143.9,3406.6766125,95,100.00,Immediate Priority,"""Southport Ave & Irving Park Rd""",105
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,160,1920,3469.4884775,143.9,3325.5884775,95,100.00,Immediate Priority,"""Ashland Ave & Lake St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,208,2496,3461.07523363636,143.9,3317.17523363636,95,91.67,Immediate Priority,"""Racine Ave & Wrightwood Ave""",104
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,197,2364,3431.598095,143.9,3287.698095,94,100.00,Immediate Priority,"""Ashland Ave & Grace St""",99
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,204,2448,3396.4966325,143.9,3252.5966325,95,100.00,Immediate Priority,"""Wells St & Institute Pl""",104
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,178,2136,3340.70883818182,143.9,3196.80883818182,95,91.67,Immediate Priority,"""Lincoln Ave & Sunnyside Ave""",92
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,170,2040,3330.29419,143.9,3186.39419,95,100.00,Immediate Priority,"""Western Ave & Walton St""",88
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,106,1272,3329.68950818182,143.9,3185.78950818182,94,91.67,Immediate Priority,"""Indiana Ave & 26th St""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,180,2160,3323.060736,143.9,3179.160736,95,83.33,Immediate Priority,"""Seeley Ave & Roscoe St""",94
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,160,1920,3299.77752,143.9,3155.87752,95,100.00,Immediate Priority,"""Leavitt St & Belmont Ave""",84
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,172,2064,3282.39617,143.9,3138.49617,95,100.00,Immediate Priority,"""California Ave & Cortez St""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,96,1152,3269.088595,143.9,3125.188595,95,100.00,Immediate Priority,"""Chicago Ave & Washington St""",51
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,167,2004,3250.6696025,143.9,3106.7696025,95,100.00,Immediate Priority,"""Western Ave & Leland Ave""",89
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,106,1272,3166.940406,143.9,3023.040406,95,83.33,Immediate Priority,"""State St & 19th St""",58
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,169,2028,3154.32770727273,143.9,3010.42770727273,94,91.67,Immediate Priority,"""Ashland Ave & Chicago Ave""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,165,1980,3145.86809181818,143.9,3001.96809181818,95,91.67,Immediate Priority,"""Wilton Ave & Diversey Pkwy*""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,100,1200,3137.7184025,143.9,2993.8184025,95,100.00,Immediate Priority,"""Glenwood Ave & Morse Ave""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,3129.76952625,143.9,2985.86952625,95,66.67,High Priority,"""Woodlawn Ave & Lake Park Ave""",40
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,171,2052,3104.2375,143.9,2960.3375,95,100.00,Immediate Priority,"""Greenview Ave & Diversey Pkwy""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,160,1920,3087.47130545455,143.9,2943.57130545455,95,91.67,Immediate Priority,"""Ashland Ave & Wellington Ave""",89
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,120,1440,3086.23539545455,143.9,2942.33539545455,94,91.67,Immediate Priority,"""Larrabee St & Menomonee St""",67
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,171,2052,3077.04844363636,143.9,2933.14844363636,95,91.67,Immediate Priority,"""Leavitt St & Armitage Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,143,1716,3070.93561090909,143.9,2927.03561090909,95,91.67,Immediate Priority,"""Paulina St & 18th St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,143,1716,3069.81973636364,143.9,2925.91973636364,95,91.67,Immediate Priority,"""Blue Island Ave & 18th St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,160,1920,3054.01997,143.9,2910.11997,95,100.00,Immediate Priority,"""Damen Ave & Leland Ave""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,169,2028,3040.036035,143.9,2896.136035,95,83.33,Immediate Priority,"""Orleans St & Elm St""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,157,1884,3014.1541575,143.9,2870.2541575,95,100.00,Immediate Priority,"""Campbell Ave & North Ave""",90
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,64,768,3012.64771714286,143.9,2868.74771714286,95,58.33,High Priority,"""South Shore Dr & 71st St""",37
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,167,2004,3000.71458636364,143.9,2856.81458636364,95,91.67,Immediate Priority,"""Wood St & Chicago Ave""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,95,1140,2995.76559272727,143.9,2851.86559272727,95,91.67,Immediate Priority,"""University Library (NU)""",55
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,119,1428,2990.78660727273,143.9,2846.88660727273,95,91.67,Immediate Priority,"""California Ave & Division St""",69
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,174,2088,2990.639105,143.9,2846.739105,95,100.00,Immediate Priority,"""Damen Ave & Charleston St""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,90,1080,2990.525232,143.9,2846.625232,95,83.33,Immediate Priority,"""Central Park Ave & Bloomingdale Ave""",52
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,2960.422356,143.9,2816.522356,95,83.33,Immediate Priority,"""Canal St & Harrison St""",71
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,111,1332,2944.459815,143.9,2800.559815,95,83.33,Immediate Priority,"""California Ave & Montrose Ave""",65
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,2938.224489,143.9,2794.324489,95,83.33,Immediate Priority,"""Clark St & Elmdale Ave""",71
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,181,2172,2921.50573,143.9,2777.60573,95,100.00,Immediate Priority,"""Racine Ave & 18th St""",107
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,135,1620,2879.301215,143.9,2735.401215,95,100.00,Immediate Priority,"""Kedzie Ave & Palmer Ct""",81
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,138,1656,2878.6961625,143.9,2734.7961625,95,100.00,Immediate Priority,"""Ashland Ave & Wrightwood Ave""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,68,816,2873.69501333333,143.9,2729.79501333333,95,75.00,High Priority,"""Rhodes Ave & 32nd St""",41
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,2861.00198,143.9,2717.10198,95,100.00,Immediate Priority,"""Clark St & Lunt Ave""",73
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,98,1176,2841.13927909091,143.9,2697.23927909091,95,91.67,Immediate Priority,"""Drexel Ave & 60th St""",60
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,165,1980,2838.731365,143.9,2694.831365,95,100.00,Immediate Priority,"""May St & Taylor St""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,159,1908,2837.3271375,143.9,2693.4271375,95,100.00,Immediate Priority,"""Wolcott (Ravenswood) Ave & Montrose Ave""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,179,2148,2836.1610975,143.9,2692.2610975,95,100.00,Immediate Priority,"""Elizabeth St & Fulton St""",109
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,144,1728,2813.93236636364,143.9,2670.03236636364,95,91.67,Immediate Priority,"""Throop St & Taylor St""",88
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,124,1488,2804.31775,143.9,2660.41775,95,100.00,Immediate Priority,"""Southport Ave & Clark St""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,2780.2619275,143.9,2636.3619275,95,100.00,Immediate Priority,"""State St & 33rd St""",75
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,143,1716,2765.44538727273,143.9,2621.54538727273,94,91.67,Immediate Priority,"""Milwaukee Ave & Rockwell St""",89
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,122,1464,2758.58732727273,143.9,2614.68732727273,95,91.67,Immediate Priority,"""Lincoln Ave & Addison St""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,150,1800,2695.212585,143.9,2551.312585,95,100.00,Immediate Priority,"""Halsted St & Roosevelt Rd""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,156,1872,2689.964155,143.9,2546.064155,94,100.00,Immediate Priority,"""Spaulding Ave & Armitage Ave""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,87,1044,2679.12652909091,143.9,2535.22652909091,95,91.67,Immediate Priority,"""Sheridan Rd & Columbia Ave""",56
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,124,1488,2675.12884909091,143.9,2531.22884909091,95,91.67,Immediate Priority,"""California Ave & North Ave""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,131,1572,2669.70677,143.9,2525.80677,95,100.00,Immediate Priority,"""Ellis Ave & 53rd St""",85
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,146,1752,2650.20908181818,143.9,2506.30908181818,94,91.67,Immediate Priority,"""Ravenswood Ave & Irving Park Rd""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,121,1452,2641.54191545455,143.9,2497.64191545455,95,91.67,Immediate Priority,"""Paulina St & Montrose Ave""",79
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,63,756,2639.650395,143.9,2495.750395,95,66.67,High Priority,"""MLK Jr Dr & Pershing Rd""",41
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,154,1848,2637.00982090909,143.9,2493.10982090909,95,91.67,Immediate Priority,"""Stave St & Armitage Ave""",101
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,146,1752,2637.00596,143.9,2493.10596,95,100.00,Immediate Priority,"""California Ave & Francis Pl""",96
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,126,1512,2633.79369818182,143.9,2489.89369818182,95,91.67,Immediate Priority,"""Damen Ave & Sunnyside Ave""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,147,1764,2626.986055,143.9,2483.086055,94,100.00,Immediate Priority,"""Wood St & Augusta Blvd""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,151,1812,2624.69555454545,143.9,2480.79555454545,95,91.67,Immediate Priority,"""Ashland Ave & Grand Ave""",99
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,72,864,2608.55030625,143.9,2464.65030625,95,66.67,High Priority,"""Wentworth Ave & 33rd St""",48
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,140,1680,2607.455235,143.9,2463.555235,94,100.00,Immediate Priority,"""Leavitt St & Chicago Ave""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,84,1008,2606.722605,143.9,2462.822605,95,83.33,Immediate Priority,"""Evanston Civic Center""",56
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,119,1428,2572.62779727273,143.9,2428.72779727273,95,91.67,Immediate Priority,"""Ashland Ave & Belle Plaine Ave""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,126,1512,2528.7377125,143.9,2384.8377125,93,100.00,Immediate Priority,"""Halsted St & 18th St""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,136,1632,2524.79313818182,143.9,2380.89313818182,95,91.67,Immediate Priority,"""Racine Ave & Washington Blvd""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,114,1368,2518.672405,143.9,2374.772405,94,100.00,Immediate Priority,"""University Ave & 59th St""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,159,1908,2517.64729,143.9,2373.74729,94,100.00,Immediate Priority,"""Damen Ave & Grand Ave""",109
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,159,1908,2514.9484075,143.9,2371.0484075,95,100.00,Immediate Priority,"""Western Ave & Division St""",109
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,68,816,2507.4063,143.9,2363.5063,95,83.33,Immediate Priority,"""Indiana Ave & 31st St""",47
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,173,2076,2500.682755,143.9,2356.782755,94,100.00,Immediate Priority,"""N Green St & W Lake St""",119
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,156,1872,2492.1279,143.9,2348.2279,94,83.33,Immediate Priority,"""Damen Ave & Wellington Ave""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,149,1788,2469.857988,143.9,2325.957988,95,83.33,Immediate Priority,"""Lincoln Ave & Byron St""",104
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,133,1596,2461.2987,143.9,2317.3987,94,100.00,Immediate Priority,"""Loomis St & Jackson Blvd""",93
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,105,1260,2431.391817,143.9,2287.491817,95,83.33,Immediate Priority,"""St. Louis Ave & Fullerton Ave""",75
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,136,1632,2405.8402775,143.9,2261.9402775,94,100.00,Immediate Priority,"""Lincoln Ave & Belle Plaine Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,126,1512,2394.04908545455,143.9,2250.14908545455,95,91.67,Immediate Priority,"""Damen Ave & Clybourn Ave""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,106,1272,2316.174726,143.9,2172.274726,95,83.33,Immediate Priority,"""Campbell Ave & Fullerton Ave""",79
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,115,1380,2311.24369333333,143.9,2167.34369333333,95,75.00,High Priority,"""Racine Ave & Randolph St""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,115,1380,2305.42599818182,143.9,2161.52599818182,94,91.67,Immediate Priority,"""Clinton St & 18th St""",86
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,100,1200,2286.844869,143.9,2142.944869,95,83.33,Immediate Priority,"""Richmond St & Diversey Ave""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,93,1116,2269.8922075,143.9,2125.9922075,95,100.00,Immediate Priority,"""Damen Ave & Madison St""",71
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,47,564,2258.22028285714,143.9,2114.32028285714,95,58.33,High Priority,"""Dorchester Ave & 63rd St""",36
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,63,756,2240.11598571429,143.9,2096.21598571429,95,58.33,High Priority,"""Calumet Ave & 35th St""",49
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,70,840,2218.870038,143.9,2074.970038,95,83.33,Immediate Priority,"""Harper Ave & 59th St""",54
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,126,1512,2218.138053,143.9,2074.238053,95,83.33,Immediate Priority,"""Damen Ave & Melrose Ave""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,97,1164,2198.591286,143.9,2054.691286,95,83.33,Immediate Priority,"""Clark St & Schreiber Ave""",76
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,125,1500,2197.53121090909,143.9,2053.63121090909,95,91.67,Immediate Priority,"""Ashland Ave & Augusta Blvd""",98
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,127,1524,2188.76120727273,143.9,2044.86120727273,94,91.67,Immediate Priority,"""Leavitt St & Lawrence Ave""",100
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,99,1188,2188.05372272727,143.9,2044.15372272727,95,91.67,Immediate Priority,"""Greenview Ave & Jarvis Ave""",78
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,122,1464,2177.3540125,143.9,2033.4540125,95,100.00,Immediate Priority,"""Damen Ave & Foster Ave""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,120,1440,2145.58396090909,143.9,2001.68396090909,95,91.67,Immediate Priority,"""Clybourn Ave & Division St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,66,792,2141.55328875,143.9,1997.65328875,95,66.67,High Priority,"""Francisco Ave & Foster Ave""",53
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,120,1440,2139.346475,143.9,1995.446475,94,100.00,Immediate Priority,"""Paulina St & Flournoy St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,91,1092,2114.99915454545,143.9,1971.09915454545,94,91.67,Immediate Priority,"""Paulina St & Howard St""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,119,1428,2114.79314181818,143.9,1970.89314181818,95,91.67,Immediate Priority,"""Leavitt St & Division St""",97
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,91,1092,2111.40730909091,143.9,1967.50730909091,94,91.67,Immediate Priority,"""Emerald Ave & 31st St""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,60,720,2109.42275666667,143.9,1965.52275666667,95,75.00,High Priority,"""Greenwood Ave & 47th St""",49
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,131,1572,2089.439013,143.9,1945.539013,95,83.33,Immediate Priority,"""Elston Ave & Wabansia Ave""",108
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,124,1488,2085.85164,143.9,1941.95164,95,91.67,Immediate Priority,"""Racine Ave & Congress Pkwy""",103
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,115,1380,2080.5118625,143.9,1936.6118625,93,100.00,Immediate Priority,"""Leavitt St & North Ave""",95
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,106,1272,2076.60403636364,143.9,1932.70403636364,94,91.67,Immediate Priority,"""Morgan Ave & 14th Pl""",88
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,52,624,2072.80017333333,143.9,1928.90017333333,93,75.00,High Priority,"""Eastlake Ter & Howard St""",43
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,88,1056,2060.408382,143.9,1916.508382,94,83.33,Immediate Priority,"""California Ave & Byron St""",74
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,81,972,2042.79828,143.9,1898.89828,93,75.00,High Priority,"""May St & Cullerton St""",68
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,94,1128,2025.08070545455,143.9,1881.18070545455,95,91.67,Immediate Priority,"""Calumet Ave & 33rd St""",80
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,142,1704,2006.75725636364,143.9,1862.85725636364,95,91.67,Immediate Priority,"""Milwaukee Ave & Fullerton Ave""",122
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,106,1272,2003.854308,143.9,1859.954308,95,83.33,Immediate Priority,"""Ravenswood Ave & Berteau Ave""",91
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,96,1152,1997.40746666667,143.9,1853.50746666667,95,75.00,High Priority,"""Central Park Ave & Elbridge Ave""",83
STATION_CONVERSION_TARGETS,Super Heavy User (20+ trips/month),High Savings Potential (>$10/month),1,103,1236,1995.98780333333,143.9,1852.08780333333,95,75.00,High Priority,"""Damen Ave & Cullerton St""",89
